genebody_Gm12878H3k27ac,genebody_Gm12878H3k4me3,genebody_H1hescH3k4me3,genebody_K562H3k27ac,genebody_K562H3k4me1,genebody_K562H3k4me3,TSS1k_Gm12878H3k27ac,TSS1k_Gm12878H3k4me3,TSS1k_H1hescH3k27ac,TSS1k_H1hescH3k4me1,TSS1k_H1hescH3k4me3,TSS1k_K562H3k27ac,TSS1k_K562H3k4me1,TSS5k_Gm12878H3k27ac,TSS5k_Gm12878H3k4me1,TSS5k_Gm12878H3k4me3,TSS5k_H1hescH3k4me1,TSS5k_K562H3k27ac,TSS5k_K562H3k4me1,TSS5k_K562H3k4me3,Epi_LevelOne,Epi_LevelTwo,adipose_tissue,adrenal_gland,brain,breast,heart,kidney,ovary,prostate_gland,skeletal_muscle_tissue,thyroid_gland,Exp_LevelOne,Exp_LevelTwo,genebody_LINE,genebody_LTR,genebody_Satellite,genebody_SINE,micropeptide_aa_avg,TSS1k_LINE,TSS1k_LTR,TSS1k_Satellite,TSS1k_SINE,Gen_LevelOne,Gen_LevelTwo,cancer-miRNA_targets,hbm_cancer-protein_degree,hbm_total_degree,miRNA_targets,Net_LevelOne,Net_LevelTwo
1.6198700000000001,1.6631099999999999,1.47838,3.1373599999999997,6.06687,3.45488,1.51965,1.34964,1.64103,1.51696,1.41543,8.89938,1.2669700000000002,1.33779,2.32335,1.19061,1.8133299999999999,2.21443,1.81712,1.53498,2.7989059999999997,2.135655,0.0,0.19,0.59375,0.2375,0.0,0.19,0.095,0.07916669999999999,0.0,0.095,0.2196875,0.0,0,6,0,9,45.0,0,2,0,0,0.247308293,0.3029197857142857,7,1,800,8,0.3126672,0.18589621818181817
0.882287,1.30923,0.956858,1.61661,1.7571599999999998,1.9222,0.0,5.98529,4.52174,1.6660400000000002,7.92857,3.6097599999999996,1.20755,2.1028599999999997,2.32619,2.9178900000000003,1.9354799999999999,1.9013900000000001,2.14538,1.55162,2.3649476,1.278978,0.11875,4.75,1.06875,0.83125,0.31666700000000003,0.475,0.285,0.158333,0.0,0.95,0.34041675000000005,0.79732,0,0,0,0,0.0,0,0,0,1,0.21006013350000002,0.3056622764285714,0,0,75,0,0.22083225555555558,0.07428696363636365
1.16842,1.3166200000000001,1.0023799999999998,0.84,0.925,1.0533299999999999,1.15659,1.85,1.42222,0.84,0.8992969999999999,1.20325,1.07463,1.34897,0.954839,1.2226299999999999,1.26294,1.39096,2.04665,1.9646299999999999,1.1379894,1.3756650000000001,0.0,0.0,0.11875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02375,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.25381145685714285,0,3,1304,0,0.1277136888888889,0.016797963636363655
1.06718,1.58364,1.12494,0.945,0.925,1.8390099999999998,1.23333,1.74118,1.0,0.945,1.23333,1.3832,1.26829,1.7026400000000002,1.16842,1.7167,1.26316,1.08037,0.9866090000000001,1.3821700000000001,1.1462572,1.440235,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.0,0.0,0.11875,0.0,1,0,0,0,0.0,1,0,0,0,0.156198347,0.21738966171428573,0,12,5385,0,0.03833135555555556,0.12180740909090909
2.9260200000000003,2.17672,1.43197,1.41867,1.3905,1.39493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.844112,1.2804,0.11875,0.95,0.0,0.2375,0.158333,0.0,0.095,0.31666700000000003,0.285,0.0,0.21177074999999998,1.1309505,2,20,0,16,0.0,0,0,0,2,0.23610681949999998,0.31343966300000003,0,12,297,0,-0.11628501111111111,-0.11606726363636363
1.2838200000000002,1.69955,1.76957,1.46653,1.4320899999999999,1.25752,1.50749,1.8791,1.48148,1.50273,1.00909,1.14542,1.3150700000000002,0.9696,1.23831,1.1280299999999999,1.6,1.3101200000000002,2.87778,1.42697,2.4192679999999998,3.823565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1,0,0,1,0.244417863,0.3517194154285714,0,0,0,0,0.0,0.0
1.43889,1.74078,1.36991,2.2974799999999997,2.8854,4.44957,0.755102,0.9774440000000001,1.42582,2.56755,0.8630709999999999,1.0325600000000001,1.49945,2.24438,3.48176,7.22035,1.55224,1.7644799999999998,2.0534,1.505,2.2581359999999995,2.3338200000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2375,0.0,0,0,0,1,0.0,0,0,0,1,0.2611829025,0.3118821355714285,0,15,5455,0,-0.09642966666666666,0.1076517
1.8394099999999998,3.48679,6.27762,8.55603,4.81237,20.2439,0.8434780000000001,1.58661,1.71429,1.8708,1.71111,9.73333,4.76115,1.32322,2.46175,2.69414,1.2099600000000001,15.3144,3.5923199999999995,11.802999999999999,1.9332660000000002,3.08193,0.2375,0.95,1.1875,0.7125,0.475,0.855,0.285,0.633333,0.095,0.285,2.4660425000000004,0.1470235,1,0,0,2,0.0,1,0,0,1,0.18303747550000002,0.3949340087142857,0,3,924,0,0.06851586555555556,0.09254312727272729
1.18601,1.9537400000000003,1.56281,2.77846,1.58038,1.9560099999999998,1.24862,1.32469,1.31257,2.22546,1.71385,1.32885,1.3483100000000001,1.73445,1.6440099999999997,1.85307,1.90274,1.54898,1.7146299999999999,1.78303,1.72294,1.5022600000000002,0.0,0.0,0.0,0.11875,0.0,0.0,0.0,0.158333,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.263580247,0.3438217202857143,0,2,232,0,0.0019311444444444447,0.1556069272727273
0.986667,1.98491,1.18503,1.83273,4.65563,2.87324,0.805825,1.45876,1.42726,1.68,1.72517,19.0632,4.99777,1.13544,1.92071,1.75728,1.17116,1.44105,8.21888,1.79739,1.932134,3.02991,0.11875,0.0,0.11875,0.0,0.0,0.095,0.0,0.07916669999999999,0.0,0.0,0.0296875,0.039583349999999996,0,1,0,0,0.0,0,1,0,0,0.199824715,0.270657278,0,0,7,0,0.09027115666666667,0.07237078181818184
1.13009,1.8167799999999998,1.22119,1.5480200000000002,1.59713,1.53332,0.889908,1.52178,2.1616,1.4,1.1723299999999999,1.16295,0.956522,1.53769,1.46648,1.32631,0.918953,1.30588,1.5598,1.38029,1.7221368000000001,1.50209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,6,0,2,0.0,0,2,0,0,0.1659011155,0.2821107594285714,0,0,0,0,0.0,0.0
1.16842,2.0329599999999997,1.19084,1.94537,3.2543,2.98528,1.18022,1.9381,1.26699,2.0394,1.13591,1.66412,1.23529,1.5428600000000001,2.35463,2.64602,1.41583,1.40211,2.4731,1.63268,2.550351,1.8259950000000003,0.59375,0.095,0.0,0.0,0.158333,0.0,0.19,0.07916669999999999,0.0,0.095,0.0534375,0.0,0,0,0,1,0.0,0,0,0,2,0.245626822,0.31654482942857143,0,0,230,0,0.3151556644444444,0.12157716363636363
0.8604649999999999,1.47092,2.17909,1.1729,1.3909799999999999,1.68193,1.05714,1.67192,0.8710600000000001,1.63529,0.925,1.08154,1.10337,1.86138,1.91852,1.68155,0.9509200000000001,1.48,1.3129,1.61255,1.766308,5.03423,0.0,0.19,0.0,0.11875,0.0,0.0,0.0,0.0,0.0,0.095,0.5145832499999999,0.0,2,0,0,0,0.0,0,1,0,0,0.20716998,0.30429027599999997,0,12,5230,0,0.039491555555555564,0.11663409454545454
8.44675,29.1772,11.4988,26.8663,40.596,67.2543,53.2383,190.96400000000003,177.234,423.70099999999996,146.636,40.8638,29.6238,30.3893,33.1584,81.188,33.9806,8.8367,11.8245,10.5593,37.45818,9.40984,0.475,0.95,3.5625,0.7125,0.158333,0.95,0.855,0.395833,0.0,1.9,1.7080199999999999,0.16964300000000002,0,1,0,0,0.0,0,1,0,0,0.0,0.263797238,0,0,213,0,0.18528179999999997,0.14275675454545456
1.2782200000000001,1.96317,1.5034100000000001,1.6634200000000001,2.2852200000000003,1.9710400000000001,0.9487180000000001,1.5072,4.86932,1.57445,1.63114,1.5345600000000001,0.9756100000000001,2.29284,1.71397,1.19149,1.99932,1.15216,4.83675,1.7136,2.3227388,1.81636,1.06875,2.85,0.475,0.59375,0.475,0.475,2.85,0.633333,0.19,0.475,0.9203125,0.82559355,34,19,0,28,0.0,0,1,0,0,0.1933644935,0.27970948700000003,0,0,26,0,0.2907722777777778,0.22989396363636364
1.04767,1.3953200000000001,1.38667,1.7841599999999997,1.32421,1.29366,1.12121,2.0815,0.8888889999999999,1.14775,0.827068,1.23128,4.9505,1.19228,1.32485,1.2102899999999999,1.05263,3.5573699999999997,3.6345699999999996,1.47584,1.5736500000000002,1.7995999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0475,0.0,1,2,0,3,0.0,0,0,0,0,0.2293022355,0.29523758428571434,0,15,5455,0,-0.09642966666666666,0.1076517
0.925,0.930451,1.48112,0.0,0.9469700000000001,0.0,0.925,1.4608299999999999,1.4117600000000001,0.949074,4.11775,3.10291,1.03932,1.53098,1.27586,1.77778,3.27049,1.11,1.34731,1.62826,3.692018,1.874165,0.0,0.095,0.2375,0.35625,0.158333,0.0,0.19,0.0,0.0,0.0,0.0475,0.0,0,0,0,0,0.0,1,0,0,1,0.25,0.3904422042857143,0,0,51,0,0.36654380000000003,0.1701756363636364
1.03734,1.28652,1.12941,1.176,1.19695,1.50939,0.8705879999999999,1.53103,1.55556,0.9286540000000001,1.12551,1.28903,1.32683,1.05,1.41265,1.53241,1.2691299999999999,1.12609,1.26348,1.25482,1.561922,1.592575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1425,0.0,0,2,0,1,40.0,0,2,0,1,0.15859683800000002,0.22736961585714285,0,15,5455,0,-0.09642966666666666,0.1076517
1.44808,2.17288,1.4992,1.42016,1.19692,1.30334,1.40952,0.8222219999999999,1.8316700000000001,1.5641399999999999,0.986667,1.03912,1.43908,1.10212,1.01336,2.02929,0.897159,1.08154,1.27845,1.50441,1.831436,1.94922,0.0,0.0,0.11875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02375,0.0,7,7,0,13,0.0,0,0,0,0,0.21067889399999998,0.271703384,0,3,1304,0,0.1277136888888889,0.016797963636363655
0.925,1.62394,1.9969599999999998,1.81298,2.00536,1.40889,0.9062100000000001,1.14202,1.37931,1.92067,0.9074559999999999,4.31016,1.10345,2.52,3.3447199999999997,1.56635,2.18874,1.7430299999999999,2.9449,1.46348,2.706426,4.373595,1.1875,0.95,0.35625,0.83125,0.791667,0.855,1.9,0.791667,0.095,1.9,0.98760425,5.598215,0,0,0,0,0.0,0,0,0,0,0.2981770835,0.33046840714285713,0,18,715,0,0.11387102222222222,0.12118469090909091
1.47084,1.85,0.853333,2.19484,0.8719389999999999,1.61101,1.3909200000000002,1.07512,1.3764399999999999,2.1802900000000003,1.80293,1.26159,1.16639,0.842892,0.966403,2.05524,1.10079,0.942783,1.09,0.966316,1.161845,0.7058800000000001,0.35625,0.19,0.11875,0.35625,0.158333,0.095,0.285,0.158333,0.19,0.19,0.26520825,0.1357145,0,0,0,0,0.0,0,0,0,0,0.0,0.3154101851428571,0,1,6,0,0.07180477777777777,0.25984759090909093
1.42495,1.75216,1.73164,1.8254599999999999,2.05118,1.7654400000000001,0.8705879999999999,7.098310000000001,1.3479,1.55799,1.70118,1.43516,1.77905,1.1364299999999998,1.44092,2.02735,1.8033400000000002,1.8872799999999998,1.5697,1.38289,2.4026297999999997,3.6978349999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,8,0,15,0.0,1,0,0,1,0.222874575,0.3272865991428571,0,0,0,0,0.0,0.0
0.8499770000000001,2.1474900000000003,1.37143,0.9499479999999999,1.13846,1.33333,0.87024,1.23333,1.33333,0.936061,1.19355,1.0577299999999998,0.948148,1.16308,1.16929,1.22078,1.26316,1.0105600000000001,1.34197,1.38226,2.12701,2.2699365,0.0,0.57,0.83125,0.11875,0.158333,0.19,0.475,0.07916669999999999,0.0,0.285,0.07718749999999999,0.10744034999999999,0,1,0,0,0.0,1,1,0,0,0.0,0.27659603485714285,0,1,247,0,0.3616005888888889,0.08667126363636365
1.1981,1.6582400000000002,1.4032,1.7471299999999998,1.1755200000000001,1.23658,0.996,2.18545,1.25,1.51826,1.10047,1.02659,1.26122,1.42877,0.9660610000000001,1.4,1.5241200000000001,1.08866,1.14475,1.44856,1.7828940000000002,2.34292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039583349999999996,5,3,0,3,0.0,0,1,0,1,0.246937152,0.3076288697142857,2,1,522,3,-0.0279009,-0.051062081818181816
1.1297,1.91904,1.48796,1.49715,1.3076299999999998,1.73127,1.0097,1.5314299999999998,1.6,0.84,0.971892,0.968224,1.21739,1.3175,1.42519,2.11172,1.53081,1.20238,1.45495,1.2342899999999999,2.0073816,2.14048,0.11875,0.665,1.06875,0.2375,0.475,0.19,0.095,0.158333,0.0,0.19,0.21177074999999995,0.31101205,19,4,0,7,64.0,0,3,0,0,0.17028852449999998,0.22745278357142856,0,0,59,0,0.3339332,0.03584664545454546
0.0,2.1979900000000003,0.915402,3.8575,3.06904,2.95381,1.23333,1.75931,1.7931,2.42322,1.42241,9.593119999999999,1.05776,1.44,6.04486,2.54694,1.68067,1.87428,2.4471,1.29996,2.031654,2.9726600000000003,0.11875,0.57,2.375,0.475,0.0,0.095,0.475,0.554167,0.0,2.85,0.09895825,0.3845235,0,0,0,1,0.0,0,0,0,2,0.0,0.2938856897142857,0,0,87,0,0.19806443333333335,0.09270354545454547
2.36218,3.02163,2.60143,3.52242,4.2663400000000005,4.52649,12.5389,16.3291,71.161,19.8443,23.8414,9.88695,8.83854,41.341,17.422,43.0502,25.5913,10.447000000000001,7.183489999999999,12.8365,6.831718,5.86625,0.0,0.095,0.11875,0.11875,0.0,0.0,0.095,0.0,0.0,0.095,0.095,0.0,14,3,0,15,0.0,0,0,0,0,0.205952332,0.29557576385714285,0,6,4853,0,0.3631363666666666,0.18571077363636365
1.2056200000000001,1.67685,1.38044,1.06105,1.30956,1.7408299999999999,0.0,0.8222219999999999,0.8888889999999999,1.68,0.925,1.27054,0.8888889999999999,1.03625,0.8640000000000001,1.4736799999999999,1.3913,1.04119,1.25957,1.05399,1.710978,1.7337150000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0475,0.0,1,1,0,2,0.0,0,0,0,0,0.176674954,0.2125684534285714,0,15,5455,0,-0.09642966666666666,0.1076517
1.84615,1.2406700000000002,1.42222,1.4602700000000002,1.9955599999999998,1.63947,1.8694099999999998,0.925,1.96062,1.1978600000000001,1.4,1.2045299999999999,1.08943,1.38683,2.16162,2.04782,1.7375,0.925,1.46482,1.73032,2.4270102000000002,1.70909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0475,0.0,0,0,0,1,0.0,0,0,0,1,0.1894673125,0.3770620715714286,0,15,5455,0,-0.09642966666666666,0.1076517
1.27651,2.0268200000000003,1.06249,1.67718,1.59416,1.83648,1.0716700000000001,1.36461,1.09327,1.60364,0.8538459999999999,1.30854,1.1295,1.27471,1.35684,1.07692,1.0810799999999998,1.18965,2.17307,1.2768,1.9161874,1.58032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10291675,0.0,2,0,0,2,0.0,1,0,0,0,0.2075433645,0.27876260785714285,0,4,980,0,-0.274146,-0.026290497272727267
23.6285,7.7788699999999995,2.86217,2.27182,2.04114,1.9838799999999999,116.883,2.64373,0.8960299999999999,3.2072700000000003,2.26782,1.4134799999999998,1.10533,1.01556,1.86503,2.31773,2.33283,2.13009,1.36375,1.1504299999999998,6.20858,3.41049,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2375,0.0,5,4,0,10,0.0,1,0,0,0,0.228067945,0.3599685872857143,0,10,4337,0,0.05767853333333333,0.08845408181818182
1.20376,1.41215,1.4505299999999999,4.55509,7.55272,2.35132,0.927649,1.15927,1.76203,1.24119,0.971469,1.04095,1.53725,1.46042,1.44405,1.71386,1.7393299999999998,1.5136399999999999,1.39079,1.26796,2.1626780000000005,2.124395,1.1875,1.9,0.95,2.375,0.791667,0.95,1.9,1.58333,0.38,1.9,0.7718750000000001,0.9952365,5,4,0,15,0.0,0,1,0,1,0.2501646905,0.3283524007142858,9,0,8,9,0.44879888888888886,0.2685806
4.11379,4.98541,3.08893,2.1481,2.49798,1.9694900000000002,1.06009,1.54146,0.917273,2.61706,1.5102,1.30588,1.2,1.13481,2.07769,1.9,1.0,1.45574,1.28735,1.29481,5.675936,5.0014199999999995,0.0,0.0,0.11875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2375,0.0,3,1,0,0,0.0,3,0,0,0,0.220061228,0.2711971278571429,0,14,5514,0,0.09611856666666667,0.03332010272727271
1.5398,7.5661,8.558710000000001,32.6353,9.3299,25.8963,2.11429,4.79859,7.08375,38.452,8.471789999999999,5.1567,8.083,18.2329,5.74821,37.5579,12.4771,10.9489,2.74403,7.54943,3.5923500000000006,3.3219950000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,1,0.249314129,0.36068933114285723,0,0,0,0,0.0,0.0
6.571439999999999,6.697889999999999,1.49614,7.78567,15.2791,4.71619,7.32892,29.5984,0.8888889999999999,12.9384,4.41231,3.9846199999999996,13.5744,2.33828,12.1238,6.795439999999999,3.07558,4.62603,1.95255,1.65097,6.729153999999999,5.16532,0.0,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.02375,0.03392855,2,2,0,3,0.0,0,2,0,1,0.19877006449999998,0.35477301928571425,0,0,30,0,0.015940377777777782,0.07806819090909091
2.96664,3.71006,2.52047,3.75449,2.48081,3.8467,21.3136,44.225,50.9973,30.7762,79.34,35.0008,19.1662,102.32600000000001,7.9090300000000004,51.312,64.5709,29.2288,5.72726,48.9557,11.674646000000003,3.174765,0.2375,0.57,0.7125,0.59375,0.158333,0.475,0.38,0.2375,0.095,0.285,0.61552075,0.23184505,9,11,0,16,0.0,0,0,0,1,0.218358197,0.33626221,0,6,4826,0,0.3730292333333333,0.18899199090909094
1.09841,2.022,1.46459,1.54955,2.0810400000000002,1.56865,1.13925,1.0206899999999999,0.9756100000000001,1.2805,1.32507,3.66099,1.32475,1.3569200000000001,3.1773599999999997,1.14286,1.0742,2.06943,5.7347,2.5028599999999996,2.358104,1.0812499999999998,0.0,1.9,0.0,0.0,0.475,0.0,0.475,0.395833,0.0,0.95,0.28697925,0.3958335,1,0,0,2,0.0,0,0,0,1,0.255986069,0.3359513277142857,0,0,7,0,0.056788986666666666,-0.056503272727272714
1.1746,1.6968,1.19716,1.59579,1.3286200000000001,1.88585,1.13685,1.01668,1.31154,0.761905,1.05714,1.22761,0.9756100000000001,1.71793,1.4928700000000001,1.73732,1.15634,1.28503,1.1706,1.6506599999999998,1.6779499999999998,1.3022850000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07125,0.0,4,0,0,1,0.0,1,0,0,1,0.2000641745,0.321269425,0,15,5455,0,-0.09642966666666666,0.1076517
0.916667,1.94737,1.9437799999999998,1.89,4.84164,2.02573,0.877647,1.1840000000000002,1.58734,2.41887,0.8748299999999999,4.6378699999999995,5.437930000000001,1.37012,5.20821,3.49686,1.82233,8.28023,4.85193,8.70324,2.006056,2.4223149999999998,4.75,8.55,8.3125,19.0,4.75,5.7,20.9,7.91667,4.75,5.7,5.6802075,5.372020000000001,0,0,0,0,0.0,0,0,0,1,0.0,0.23337869742857142,0,0,5,0,0.24933792222222223,0.2462765090909091
5.34814,3.7644599999999997,1.3349600000000001,3.54852,6.7165300000000006,2.21358,4.89841,1.48186,1.28039,20.5269,10.0146,17.0119,13.7349,1.41995,13.1008,6.906619999999999,2.4133299999999998,23.7428,8.00157,13.3822,7.580274,4.137755,0.0,0.0,0.0,0.2375,0.0,0.0,0.0,0.07916669999999999,0.0,0.0,0.0475,0.0,3,2,0,3,0.0,1,0,0,0,0.20378176550000002,0.29754538571428574,0,0,176,0,-0.01666711111111111,0.22402555454545456
1.75121,6.570869999999999,10.3671,5.81033,4.34591,12.7486,0.925,1.21736,1.52312,2.07389,1.05593,2.08016,2.4578900000000004,0.866751,2.0222900000000004,1.5998299999999999,1.59195,16.287,5.9827,7.22498,2.654606,3.062345,0.11875,0.57,0.59375,0.2375,0.158333,0.19,0.285,0.395833,0.0,0.38,0.38395825,0.039583349999999996,0,0,0,3,0.0,0,0,0,2,0.25630594,0.3397586691428572,0,1,110,0,0.3136671888888889,0.1510782727272727
0.0,1.1840000000000002,0.932743,1.6434799999999998,1.8015700000000001,1.37568,1.34545,0.0,0.889302,1.68,0.753846,1.11151,1.21739,0.9,1.82312,1.17585,1.20845,0.970492,1.46367,1.1027200000000001,1.2127820000000002,2.526975,1.06875,2.85,8.3125,2.375,1.10833,0.95,2.85,2.375,0.285,1.9,1.32604175,0.7351190000000001,0,1,0,0,0.0,0,1,0,0,0.0,0.28815329514285715,0,4,581,0,0.44626533333333335,0.22342377272727268
1.14381,1.85738,1.4252200000000002,1.5077,1.53645,1.4380600000000001,0.8222219999999999,1.31587,1.0954899999999999,1.08293,1.23333,1.1825700000000001,1.1009200000000001,1.46671,0.8934709999999999,1.14286,1.34623,1.29934,1.4364700000000001,1.61609,2.116234,2.493137,0.0,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,2,0.0,1,1,0,0,0.236390102,0.29394455300000005,0,0,1038,0,0.19353174444444443,0.00718992727272727
1.0996,1.9184900000000003,1.26308,1.2965200000000001,1.13114,1.6049799999999999,1.02011,1.1930100000000001,1.2,1.82928,1.1903,1.1127799999999999,1.16914,1.43908,1.21641,1.21995,2.13309,1.0752,1.3162,1.60512,1.8226466000000001,1.72017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,6,0.0,1,0,0,0,0.1884446145,0.2656163028571429,0,0,0,0,0.0,0.0
1.48107,1.33709,1.62484,2.33101,1.0882399999999999,0.927035,1.0882399999999999,1.1814799999999999,1.05217,1.0480399999999999,0.873418,1.18626,1.20851,1.74462,1.33475,1.6,1.12968,1.20296,1.26857,1.57303,1.5724252,1.3223850000000001,0.35625,0.57,0.35625,0.11875,0.158333,0.19,0.095,0.07916669999999999,0.0,0.285,0.33052075,0.0,0,0,0,1,0.0,0,0,0,1,0.0,0.31609411228571427,0,1,68,0,0.32306762222222224,0.14386851
1.2050100000000001,2.1352599999999997,1.6519099999999998,1.5659,1.9096799999999998,1.46199,1.03409,1.15625,1.44492,1.4981799999999998,1.57355,1.42707,1.33923,1.44921,1.5344,0.8888889999999999,2.22547,1.48719,1.3516,1.38194,3.403384,2.184445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,1,0.213228492,0.32795014914285714,0,0,0,0,0.0,0.0
5.82834,9.43683,8.73033,11.6812,4.1602,11.8089,0.9159290000000001,0.9513739999999999,1.45803,1.4348299999999998,2.8045,2.43377,1.41104,0.92517,1.9981200000000001,2.49358,2.12601,1.32108,1.7963799999999999,1.38563,3.6125819999999997,2.0330399999999997,2.375,2.85,5.9375,2.375,1.58333,3.8,2.85,4.75,0.95,7.6,2.23645825,1.5267855,2,1,0,11,73.0,0,0,0,0,0.2093261795,0.39594526457142853,0,0,28,0,0.2782773888888889,0.13914973636363637
1.17003,2.06019,1.56356,8.8042,6.29776,3.12779,1.29069,1.3962299999999999,1.7647099999999998,1.28558,1.0956700000000001,21.8776,1.26316,1.28415,1.7096799999999999,2.0444299999999997,1.64323,3.1219,1.5898700000000001,1.2589299999999999,3.2273705999999995,2.277695,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.0,0.0,0.16625,0.0,22,11,0,17,0.0,0,0,0,0,0.20263232050000002,0.300261281,0,13,5434,0,0.03833135555555556,0.12180740909090909
1.23333,1.65867,1.27434,1.4668700000000001,1.16056,1.5513299999999999,0.965217,2.08718,1.23461,1.4175,0.925,0.9629629999999999,1.04863,1.35255,0.925,1.65517,1.4522700000000002,0.9560280000000001,1.31674,1.6357899999999999,1.298488,1.2491335000000001,0.11875,0.19,0.11875,0.2375,0.0,0.0,0.19,0.07916669999999999,0.0,0.095,0.5046875,0.15833350000000002,2,6,0,1,0.0,0,3,0,0,0.162377721,0.24787258571428575,0,13,5177,0,0.3327366777777778,0.25405936363636367
0.925,3.17143,1.07649,1.44734,2.4245,1.58281,0.888,1.19355,3.7788,1.6440099999999997,0.896086,1.34946,1.18354,2.47094,2.1465799999999997,1.89965,1.06667,1.2478,14.3864,3.8734,2.222468,1.34566,0.11875,0.855,0.2375,0.475,0.0,0.76,0.19,0.07916669999999999,0.285,0.095,0.3265625,0.0,1,0,0,0,0.0,2,0,0,0,0.0,0.25782168885714285,0,0,6,0,0.14567202222222222,0.1549501009090909
1.1186,1.87287,2.36175,1.24995,1.52852,1.33762,1.4068100000000001,0.8760190000000001,1.11111,1.12,0.888,1.2699799999999999,1.41272,1.22809,1.4878,1.38941,1.38914,1.5072,2.15864,1.42021,1.999165,2.8281449999999997,0.475,0.95,0.59375,0.475,0.31666700000000003,0.475,0.475,0.554167,0.38,0.57,1.30625,0.2657735,4,3,0,15,57.0,0,0,0,0,0.2399007795,0.2913596085714286,0,2,903,0,0.12865302222222222,0.014443526363636381
5.565930000000001,4.71338,1.52768,3.75195,18.3629,3.6124,1.1817799999999998,1.0117200000000002,0.9730489999999999,2.8444700000000003,0.907847,1.10546,1.27389,1.28084,3.5934199999999996,2.14675,1.78273,2.2189799999999997,1.6655799999999998,1.33837,3.851016,1.93927,0.0,0.0,0.11875,0.0,0.0,0.095,0.0,0.0,0.0,0.0,0.02375,0.0,4,1,0,2,0.0,2,0,0,0,0.24731608100000002,0.3093137427142857,0,0,227,0,0.03624987777777778,0.027455736363636362
1.07104,6.8166199999999995,6.16099,1.4451100000000001,1.36392,1.5639100000000001,1.01587,1.12121,1.6732099999999999,1.34033,1.61875,3.90556,1.94475,7.989789999999999,1.08931,1.266,4.6942,8.54309,6.8627,15.7725,5.469004,8.447475,0.0,0.0,0.35625,0.0,0.0,0.095,0.095,0.07916669999999999,0.0,0.285,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.31972789100000004,0.34968809500000003,0,0,245,0,0.17065426666666667,0.004729129999999997
1.12121,1.87043,1.42428,2.1441,3.80396,2.6308700000000003,1.4816799999999999,2.86326,1.14286,1.6008,1.41343,1.54026,4.15054,1.12596,2.1723,2.14595,1.714,1.8404099999999999,2.74709,1.45431,1.6975679999999997,5.342395,0.0,0.0,0.0,0.59375,0.0,1.9,0.0,0.0,0.0,0.19,0.0,0.2375,0,1,0,0,0.0,1,0,0,0,0.164667137,0.2693627278571428,0,0,324,0,-0.05745595555555557,0.16241251818181818
3.14468,3.4298800000000003,1.6,41.0078,14.2099,30.9266,1.15111,1.07778,1.21649,109.898,24.5339,7.894839999999999,0.9870129999999999,1.56777,17.5664,47.0435,7.6338,1.0504,1.30683,1.25224,6.12585,1.308805,0.11875,0.19,0.2375,0.0,0.0,0.19,0.19,17.4167,0.0,0.285,0.37010425,0.0791665,0,4,0,0,0.0,0,3,0,1,0.2393795695,0.31161537485714286,0,2,310,0,-0.02119224444444444,-0.02344224818181818
