genebody_Gm12878H3k27ac,genebody_Gm12878H3k4me3,genebody_H1hescH3k4me3,genebody_K562H3k27ac,genebody_K562H3k4me1,genebody_K562H3k4me3,TSS1k_Gm12878H3k27ac,TSS1k_Gm12878H3k4me3,TSS1k_H1hescH3k27ac,TSS1k_H1hescH3k4me1,TSS1k_H1hescH3k4me3,TSS1k_K562H3k27ac,TSS1k_K562H3k4me1,TSS5k_Gm12878H3k27ac,TSS5k_Gm12878H3k4me1,TSS5k_Gm12878H3k4me3,TSS5k_H1hescH3k4me1,TSS5k_K562H3k27ac,TSS5k_K562H3k4me1,TSS5k_K562H3k4me3,Epi_LevelOne,Epi_LevelTwo,adipose_tissue,adrenal_gland,brain,breast,colon,heart,kidney,ovary,prostate_gland,skeletal_muscle_tissue,testis,thyroid_gland,Exp_LevelOne,Exp_LevelTwo,genebody_LINE,genebody_LTR,genebody_Satellite,genebody_SINE,micropeptide_aa_avg,TSS1k_LINE,TSS1k_LTR,TSS1k_Satellite,TSS1k_SINE,Gen_LevelOne,Gen_LevelTwo,cancer-miRNA_targets,hbm_cancer-protein_degree,hbm_total_degree,miRNA_targets,Net_LevelOne,Net_LevelTwo
6.73762,8.58526,7.63208,10.9395,12.4175,10.8061,1.1540700000000002,1.7209299999999998,2.0,1.38857,1.18153,1.33735,1.49022,1.42784,4.9638599999999995,2.49605,1.44458,2.1684400000000004,7.44148,2.1027400000000003,3.1621040000000002,1.5236,0.0,0.095,0.11875,0.11875,0.0,0.0,0.0,0.095,0.07916669999999999,0.0,0.475,0.095,0.0475,0.07351189999999999,6,0,0,4,0.0,0,0,0,1,0.20182323100000002,0.2826654787142857,0,11,4583,0,0.3622725555555556,0.15052598181818186
1.09112,1.6873799999999999,1.30774,1.30481,1.27085,1.32467,1.2702,1.90871,0.880077,0.898,1.1150799999999998,1.1021299999999998,1.19626,1.49433,1.0498399999999999,0.927976,1.8909099999999999,1.29569,1.28895,1.67028,1.9771659999999998,1.5563405,0.0,0.095,0.35625,0.0,0.11875,0.0,0.0,0.0,0.158333,0.0,0.095,0.0,0.0791665,0.0,23,8,0,10,0.0,0,0,0,1,0.1984100995,0.2915527567142857,7,2,55,7,-0.04524996666666667,-0.057869872727272724
2.65435,1.58785,6.24199,1.76233,2.69271,1.56684,0.888,1.439,1.7391299999999998,1.16022,0.925,0.925,1.22606,1.49437,1.4172200000000001,1.35206,1.35236,1.32961,1.13775,1.3962,2.1352314,5.174494999999999,0.11875,0.0,0.11875,0.0,0.0,0.0,0.0,0.285,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,0.0,0,0,0,0,0.3104853825,0.35075698728571425,0,0,404,0,0.34410723333333326,0.09543458181818182
3.8767300000000002,4.5507599999999995,3.99988,3.10363,2.8616099999999998,4.90942,9.832,4.297,22.0587,7.486000000000001,14.7648,5.556030000000001,7.91935,59.1748,4.1387,15.8608,30.4451,16.9825,4.8555,16.2084,4.435434000000001,2.60017,0.35625,0.95,1.1875,1.1875,0.35625,0.475,1.9,1.9,1.58333,0.285,0.855,2.85,1.1875,0.41845200000000005,4,1,0,4,0.0,0,0,0,1,0.21341076399999998,0.31361096928571425,0,0,6,0,0.23526076666666665,0.10830983636363638
1.57085,1.86237,0.914286,1.51264,1.73583,1.06667,1.27449,1.16933,1.71059,1.92667,1.12121,1.1644700000000001,1.0833,1.21717,1.7974299999999999,1.2,1.4207,1.2984799999999999,2.69457,1.11487,1.468476,1.19123,0.35625,4.75,0.0,0.2375,0.0,0.475,0.285,0.095,0.0,0.0,0.095,0.0,0.15833350000000002,1.0744035,2,0,0,0,0.0,0,0,0,1,0.2299270075,0.35401851000000006,0,11,214,0,-0.04894448888888888,0.09892013636363636
1.0562200000000002,1.76885,1.96865,1.40172,1.2681799999999999,1.3621299999999998,1.00463,3.4492199999999995,2.73684,1.33503,16.6509,10.9303,7.77504,1.51556,1.22115,1.45455,3.2869300000000004,2.47753,5.60216,1.62184,5.560784,4.113614999999999,0.0,0.0,0.0,0.59375,0.0,0.158333,0.38,0.095,0.0,0.0,0.19,0.095,0.1741665,0.0,9,2,0,18,0.0,0,0,0,0,0.20314978449999999,0.27045666557142856,0,0,19,0,0.03727618888888889,0.13103218181818185
2.78146,3.30292,1.1061299999999998,1.40839,1.34064,1.52131,1.21377,1.0014,1.45366,2.01281,0.924158,1.26714,1.28,1.33436,1.24936,1.6814099999999998,2.0356,1.3269,4.6085400000000005,1.49266,3.4374759999999993,2.0182249999999997,0.0,0.19,0.0,0.11875,0.0,0.0,0.0,0.0,0.0,0.0,0.475,0.0,0.0,0.0,1,5,0,8,0.0,0,3,0,0,0.21358092050000002,0.3067880281428571,0,11,4906,0,0.1550831777777778,0.2019154181818182
1.28893,1.9724700000000002,2.1122099999999997,7.316160000000001,12.1064,4.03032,1.3875,2.37857,3.84783,1.49655,1.85,1.4281700000000002,4.6974,19.0139,1.41739,1.81855,11.1043,7.08908,7.099530000000001,6.9297699999999995,5.00918,6.579,0.11875,0.19,1.1875,0.2375,0.35625,0.158333,0.19,0.475,0.791667,0.095,1.9,0.19,0.2216665,0.11875,15,11,0,7,0.0,0,0,0,0,0.215983288,0.33429528271428566,0,0,576,0,0.24664323555555553,0.11192633454545456
16.3001,12.1334,7.8084,32.4778,10.8995,19.8791,34.7453,8.51038,70.4558,69.4116,25.8127,7.84655,10.5406,47.0422,8.03883,54.0517,40.6555,29.6349,13.293,14.4008,5.920662,3.051215,0.35625,0.76,0.0,0.0,0.0,0.158333,0.19,0.38,0.31666700000000003,0.0,13.3,0.0,0.0791665,0.039583349999999996,1,0,0,1,0.0,0,0,0,0,0.2642642645,0.41659105271428565,0,11,5284,0,0.0065546,0.1402755727272727
1.08293,1.34792,1.61227,1.66983,4.37205,1.58417,1.30588,1.26531,1.21692,2.4036,1.69143,1.32961,1.15341,1.58418,10.7443,1.84485,1.6621400000000002,1.9297,1.46497,1.36257,2.2325420000000005,2.8632000000000004,0.2375,3.8,0.35625,0.35625,0.0,0.158333,0.475,0.475,0.31666700000000003,0.0,0.38,0.475,0.3325,2.0809505,3,1,0,1,0.0,2,0,0,0,0.28581363,0.32594133514285717,0,5,441,0,0.11918517777777778,0.08406620000000001
1.87332,2.06135,1.57066,1.16573,1.07419,1.19231,1.69143,1.51742,1.4,1.26,2.2677400000000003,1.6836,1.2903200000000001,1.6194600000000001,1.57077,1.06667,1.6916900000000001,1.0,1.46173,1.43686,2.958944,2.302575,0.0,0.19,0.2375,0.2375,0.0,0.0,0.57,0.38,0.07916669999999999,0.0,0.095,0.095,0.0,0.31101205,5,5,0,6,0.0,0,1,0,0,0.1904094225,0.26112439614285715,0,0,34,0,0.19165113333333336,0.13863407272727274
2.89105,3.47148,2.49892,2.21572,2.4339,2.7132,1.33185,1.99102,1.55636,1.7124099999999998,1.6858099999999998,1.9845700000000002,1.8896400000000002,1.7782200000000001,3.0224,1.88068,0.887059,1.13846,1.6551099999999999,1.63471,2.881592,2.505835,0.11875,0.0,0.2375,0.0,0.0,0.158333,0.0,0.0,0.0,0.0,1.9,0.0,0.0475,0.0,30,9,0,18,0.0,0,0,0,1,0.202272263,0.29622010242857144,0,11,5359,0,0.20645450000000004,0.05187074545454546
7.85624,5.48816,1.8543900000000002,6.48988,7.1127,4.63154,2.9315900000000004,0.9108430000000001,2.42102,4.10616,1.63263,1.8158400000000001,1.73445,1.50908,2.7408200000000003,1.89071,1.8399299999999998,1.64622,2.8105900000000004,1.56879,4.657591999999999,3.737795,0.59375,0.76,0.11875,0.83125,0.35625,0.633333,0.095,0.665,0.475,0.19,0.665,0.285,0.1741665,0.42976205,0,0,0,3,0.0,0,0,0,1,0.273312166,0.32396310071428575,0,0,7,0,0.2904797333333333,0.2147340090909091
1.43266,2.0339400000000003,1.2698,1.5937299999999999,1.54735,1.89812,1.15625,2.1421099999999997,1.2,1.50511,0.925,1.36694,1.28155,1.19974,1.54255,0.96,1.3375,1.15246,1.13846,1.61202,1.8030935999999997,1.6633200000000001,0.35625,1.9,2.375,0.59375,0.59375,1.58333,0.855,2.85,1.58333,0.19,0.95,0.95,0.7283335,0.9273794999999999,6,2,0,4,0.0,0,0,0,1,0.19470641449999998,0.3182906298571429,1,0,7,1,0.28456366666666666,0.016081690909090906
3.1663799999999998,2.81744,1.26346,1.84834,1.49632,1.7697900000000002,4.9581800000000005,2.79231,1.45261,2.56773,1.32344,1.73237,2.87182,1.28641,1.7642400000000003,1.89412,1.4743899999999999,1.1016700000000001,1.94543,1.7114,3.926338,2.02711,0.11875,1.9,0.7125,0.35625,0.475,0.633333,0.285,0.57,0.07916669999999999,0.095,0.19,0.19,0.285,0.07351189999999999,3,1,0,2,0.0,0,0,0,1,0.1802019315,0.262586364,0,0,56,0,0.5067676666666667,0.07120050236363636
2.43687,3.6996,1.84205,4.34172,2.47744,4.3709,20.9318,12.3309,25.719,62.47,11.470999999999998,5.3937,7.45728,56.7785,7.17789,55.0643,16.745,14.8487,4.7987,14.4836,6.026555999999999,3.156505,0.35625,0.76,1.06875,0.475,0.35625,0.633333,0.285,0.38,0.475,0.19,0.38,0.57,0.2533335,0.305357,12,1,0,22,0.0,0,0,0,1,0.17720789,0.33190787242857145,0,0,40,0,0.3964852111111111,0.10272457272727271
27.4507,19.6059,9.414069999999999,38.3226,13.7483,30.6428,5.6954,4.9552,3.18795,2.12609,1.17727,2.74956,3.12142,1.74462,9.2382,1.35443,1.6,6.92857,6.45158,5.32212,9.075066,4.913945,0.2375,0.95,0.59375,0.35625,0.2375,0.95,0.855,0.57,0.31666700000000003,0.475,0.855,0.475,1.171665,0.537202,0,2,0,1,0.0,0,1,0,0,0.268301566,0.41054912242857144,0,0,23,0,-0.11787833333333333,-0.13976641818181818
1.0848200000000001,1.955,1.50173,1.4349,1.89897,1.40079,1.13581,1.43165,0.8472729999999999,1.46323,1.3214299999999999,1.1959600000000001,1.11095,2.0,0.9107139999999999,1.30364,1.11405,1.48622,1.64715,1.56606,1.8311579999999998,3.3596950000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,10,0.0,0,0,0,1,0.188324822,0.39926950457142857,0,0,0,0,0.0,0.0
1.1359,1.72773,1.64655,1.39219,1.3207,1.88447,1.04857,0.977612,2.13511,1.16308,1.11,1.12609,1.08697,1.74563,1.3107799999999998,1.19149,1.1565299999999998,1.0809,1.55789,1.59456,3.0005999999999995,2.568608,0.11875,0.285,0.475,0.35625,0.0,0.158333,0.19,0.19,0.07916669999999999,0.0,0.19,0.19,0.36416649999999995,0.039583349999999996,25,0,0,40,0.0,0,0,0,0,0.184225812,0.3283386602857143,0,1,66,0,0.45668533333333333,0.11114904909090907
1.15384,1.8385599999999998,1.32734,1.56715,1.5019999999999998,1.62364,1.0263799999999998,1.2024299999999999,1.13839,1.24265,0.925,1.2588700000000002,1.1803299999999999,1.79781,1.6444400000000001,1.21212,0.8888889999999999,1.03261,1.8840000000000001,1.65683,1.6817736,1.76443,0.2375,0.285,0.11875,0.11875,0.11875,0.158333,0.095,0.095,0.0,0.095,0.095,0.0,0.0475,0.1979165,18,14,0,24,84.0,1,0,0,1,0.19134977649999999,0.28923130914285716,0,0,5,0,0.36044654444444446,0.09897218181818182
17.2332,4.03716,1.31651,1.54102,1.95564,1.8526799999999999,82.9552,1.16735,1.9247599999999998,1.09259,1.6542700000000001,1.3937700000000002,1.4366,0.943377,1.5220200000000002,2.22296,1.9689,1.26579,1.98669,1.34448,7.500857999999999,2.51312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0,7,28.0,1,0,0,1,0.205740722,0.2862441707142857,0,0,0,0,0.0,0.0
1.16384,1.99994,1.53446,1.58585,1.28109,1.49884,1.38662,1.47595,2.33685,0.87971,0.925,1.01263,1.27165,1.9392,1.2,1.15634,1.9828400000000002,1.26857,1.9298799999999998,1.81303,2.0474024,1.981355,0.0,0.19,0.11875,0.0,0.0,0.0,0.095,0.0,0.0,0.0,0.095,0.095,0.0,0.15267855,4,2,0,2,66.0,0,0,0,0,0.19849477199999999,0.29815654985714285,0,0,69,0,0.10239038888888889,-0.0026241818181818237
1.1787100000000001,2.08867,1.24862,1.42492,1.82552,1.27949,1.16842,33.0755,138.119,2.025,131.11,48.6923,26.2672,223.454,1.90999,1.55128,50.8142,14.5847,25.1179,122.82600000000001,5.406006,6.172885,0.0,0.285,0.0,0.11875,0.0,0.0,0.0,0.095,0.31666700000000003,0.0,0.19,0.0,0.38,0.0,2,2,0,2,0.0,0,0,0,0,0.2424761905,0.3225562221428571,0,1,368,0,0.17714619222222222,0.10469195454545459
2.12629,5.03268,2.19329,2.09613,6.30843,1.9123299999999999,2.05803,2.2209,1.65222,2.0646299999999997,2.7088200000000002,15.5433,9.81868,1.7553299999999998,4.5934,1.97905,1.4068399999999999,36.1504,9.032960000000001,26.0187,4.439874,6.63576,0.11875,0.76,0.35625,0.0,0.11875,0.158333,0.475,0.0,0.07916669999999999,0.0,0.095,0.0,0.0,0.11875,2,0,0,1,0.0,4,0,0,1,0.20617529899999998,0.29472806599999996,0,0,52,0,0.15856091999999997,0.044963185454545467
4.24894,5.32109,2.80769,3.11511,4.08146,4.5269,21.7844,44.0102,37.8939,61.174,66.2034,22.9684,6.96778,130.717,6.94623,86.6374,69.5425,41.3978,5.3331800000000005,38.3374,7.446178000000001,3.666135,0.0,0.095,0.2375,0.2375,0.0,0.0,0.0,0.19,0.0,0.0,0.095,0.0,0.0,0.0,16,1,0,33,0.0,0,0,0,1,0.6956621955,0.37593334600000006,12,0,143,12,0.3924892888888889,0.17029157272727272
5.01831,5.2352300000000005,4.60947,18.0886,5.18995,12.0065,1.04535,0.9376469999999999,1.37825,2.80114,1.23333,1.3342100000000001,1.4393200000000002,1.05818,2.44381,3.1543,1.7910400000000002,1.23333,1.48986,1.34809,2.1842080000000004,1.3813374999999999,0.2375,0.665,0.35625,0.2375,0.7125,0.158333,0.57,0.475,0.07916669999999999,0.0,0.475,1.9,0.2533335,0.6559520000000001,27,1,0,16,0.0,1,0,0,2,0.1868904695,0.3396896112857143,0,0,4,0,0.07900615555555555,0.11829133636363637
1.5552700000000002,1.7258,1.16476,1.8808,1.9380000000000002,1.7164099999999998,1.58704,1.08371,2.0825,1.7693599999999998,1.50744,1.4412,1.6372799999999998,1.74462,1.5944,1.52381,1.25771,1.29206,1.51675,1.50027,1.9480919999999997,1.6546750000000001,0.0,0.665,0.475,0.2375,0.0,0.633333,0.19,0.76,0.2375,0.0,0.095,0.57,0.31666649999999996,0.2375,1,0,0,7,0.0,0,0,0,0,0.21427012850000002,0.39181838285714293,0,0,12,0,0.38912665555555553,0.008764872727272726
1.2661200000000001,1.92914,1.65652,1.44535,1.6337700000000002,1.36001,1.3410600000000001,1.52635,2.00548,1.3569200000000001,1.58437,3.38887,1.4867299999999999,1.70691,1.25424,1.9937900000000002,1.48337,1.8930200000000001,9.16258,1.6635400000000002,2.0773140000000003,1.64385,0.35625,0.57,0.0,0.0,0.0,0.158333,0.285,0.0,0.0,0.0,0.285,0.0,0.0,0.0,3,1,0,2,0.0,2,0,0,1,0.20464958449999998,0.27467881828571433,0,0,30,0,0.0993375211111111,0.15465854545454547
1.0692,1.51606,1.34351,2.48244,5.14705,2.50926,0.895551,1.11,1.79034,1.60484,0.951981,1.39893,1.21348,2.3277400000000004,2.5604299999999998,2.26621,1.30472,1.53254,1.46636,1.7384,1.8812539999999998,2.53927,0.2375,0.0,0.0,0.11875,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.1357145,12,2,0,3,0.0,0,0,0,0,0.1800273995,0.2573494692857143,0,0,41,0,-0.060768688888888894,0.21882192727272728
1.02645,1.78109,1.368,2.22513,3.03165,2.0506599999999997,1.5136399999999999,1.81509,1.04389,2.15345,0.8222219999999999,1.4458,1.088,1.09524,2.41153,2.09491,1.61616,1.53816,1.80298,1.3333899999999999,2.2918119999999997,2.59847,0.0,0.95,0.35625,0.2375,0.11875,0.158333,0.095,0.38,0.07916669999999999,0.0,0.095,0.19,0.0,0.42976205,9,0,0,5,0.0,1,0,0,0,0.23630137,0.31885123900000006,0,1,288,0,0.38126366666666667,0.12389009090909092
0.8705879999999999,2.0289900000000003,1.59277,7.937239999999999,19.8104,4.46799,1.53103,5.66065,2.16593,5.70918,7.88707,3.9596,7.793489999999999,1.31877,10.8018,3.6798699999999998,2.7560000000000002,3.0403,3.3284199999999995,1.66887,4.26027,4.29488,3.5625,6.65,4.75,7.125,4.75,3.16667,5.7,10.45,9.5,0.95,2.85,3.8,3.166665,5.0892855,0,0,0,1,0.0,0,0,0,2,0.255878285,0.30103620300000006,2,0,22,2,0.33071708888888884,0.15157765545454546
6.88772,11.7564,9.1884,4.89496,7.5493,10.7455,22.2657,30.7056,19.6853,46.037,30.8461,10.0248,8.09946,87.0284,14.383,66.1462,49.8617,35.239000000000004,12.4706,22.7441,8.682544,5.0645299999999995,0.2375,0.095,0.35625,2.375,0.0,0.158333,0.0,0.57,0.158333,0.0,0.19,0.19,0.0,0.0,8,3,0,8,0.0,1,0,0,1,0.228430828,0.3368021888571428,0,0,451,0,0.4363533333333333,0.27180763636363636
3.82968,15.5966,1.71212,0.0,0.9477610000000001,0.24,3.07325,9.74061,23.4462,0.84,33.8751,17.914,2.4497400000000003,16.9615,1.06318,1.6192600000000001,26.949,13.2134,11.8148,19.0151,10.08278,4.514905,0.0,0.095,0.0,0.0,0.0,0.158333,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,0.2053140095,0.3308908672857143,0,15,5318,0,0.045312977777777784,0.057079490000000004
13.072000000000001,8.42652,6.8228100000000005,31.7798,12.1774,14.757,1.43856,1.48,1.26316,2.20985,0.870057,1.17865,1.16864,1.26,3.2048200000000002,2.1818,0.921708,1.40952,1.36914,1.2937,3.3868679999999998,2.86479,0.0,0.0,0.11875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285,0.095,0.0,0.0,6,0,0,3,0.0,1,0,0,0,0.20876628149999998,0.32786486742857146,0,6,4854,0,0.1457773222222222,0.040373969999999995
1.34545,1.61821,1.41888,1.25609,1.49704,1.31765,0.965217,1.6340700000000001,2.2202,0.850942,0.954839,1.03173,1.36192,1.34505,1.53103,1.35699,1.43068,1.25335,1.58565,1.46452,1.824056,1.82022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0,1,0,4,0.0,0,1,0,2,0.21007314850000003,0.2601784212857143,0,15,5455,0,-0.09642966666666666,0.1076517
4.48977,3.61211,1.61917,5.15426,7.16378,3.11157,0.98449,1.64402,1.76225,1.68098,2.28569,20.6937,11.8739,2.10678,1.6795900000000001,2.06868,3.1027,5.4397400000000005,2.76571,1.7072900000000002,2.28998,2.3574900000000003,0.2375,0.57,0.35625,1.06875,0.2375,0.95,0.855,0.95,0.791667,0.285,0.38,1.9,0.3958335,0.1470235,25,10,0,21,0.0,1,1,0,0,0.1968738145,0.307531005,0,0,5,0,0.2599634333333334,0.12799669090909088
2.05556,1.3402399999999999,1.5342,1.9439099999999998,5.00209,1.7295099999999999,1.68946,1.40752,1.2219,3.47718,1.6444400000000001,1.27147,2.4180200000000003,1.23489,4.2087699999999995,1.60171,1.2886,1.27726,2.2743,1.46262,1.9013079999999998,2.885915,0.0,0.0,0.0,0.11875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.24186551,0.2903388697142857,0,0,454,0,0.1904154111111111,0.22784079090909087
1.02114,1.38357,0.9395969999999999,0.945,1.52268,1.6387,1.28031,1.4336,1.54633,1.41547,1.18605,1.2284899999999999,1.36271,1.9005400000000001,1.2253100000000001,2.02756,1.8649099999999998,1.22938,1.54291,1.4907,1.839394,1.550765,0.11875,0.665,0.95,0.7125,0.7125,0.158333,0.38,0.38,0.0,0.095,0.57,0.19,0.285,0.11875,1,0,0,1,0.0,1,0,0,1,0.229793233,0.2676922697142857,0,0,9,0,0.296225,0.13363134545454547
0.8705879999999999,1.6503599999999998,1.32571,1.88448,1.4335,2.20416,0.925,2.45385,0.9236639999999999,2.6775,1.43226,1.34545,0.9052629999999999,1.46722,3.21919,4.28571,1.81654,1.0992899999999999,1.1186,1.49115,1.6308862000000002,2.2521899999999997,0.11875,0.0,0.11875,0.0,0.11875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0.0,2,0,0,0,0.20033634649999998,0.30377878414285714,0,1,38,0,0.2417609888888889,0.08450020909090909
2.31508,2.54104,1.3906,4.2112099999999995,4.86921,2.86295,0.95996,1.0594,2.5061,1.8684599999999998,0.9366260000000001,10.5155,1.38129,1.4052,1.9937200000000002,2.49163,1.1554200000000001,1.26235,2.43098,1.37776,2.003882,2.144025,0.0,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.855,0.0,0.0,0.0,18,16,0,17,0.0,1,1,0,2,0.21251957100000002,0.3602155245714286,0,13,5523,0,0.05767853333333333,0.08845408181818182
0.925831,2.89312,2.5187,2.24836,8.04782,5.24159,1.11782,11.0174,6.3918099999999995,2.6362400000000004,12.1834,6.12314,3.04762,4.518269999999999,13.0117,9.32324,5.663119999999999,2.91522,5.07437,2.26613,5.066666,6.205920000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,3,0.0,1,0,0,1,0.2516090105,0.32011909685714285,0,0,0,0,0.0,0.0
9.138110000000001,9.51941,4.5697,5.92272,5.27025,8.78536,0.941016,1.59812,1.3991,1.41333,1.39421,1.3383,1.24031,1.4330200000000002,2.78352,2.14588,1.25625,2.01051,1.57161,1.38493,2.74648,2.7448049999999995,1.1875,3.8,2.375,0.83125,0.11875,0.31666700000000003,0.665,0.95,0.791667,0.095,0.475,1.9,1.1875,0.599405,3,0,0,5,0.0,0,0,0,2,0.248095113,0.34688030400000003,6,1,40,6,0.5162135555555556,0.12617761818181816
1.34545,1.3531,1.53213,0.962672,0.8705879999999999,1.77778,1.15336,1.54756,1.58312,0.9072,1.19151,1.1276899999999999,1.18184,0.929701,0.888,1.77778,1.58174,1.1747299999999998,1.4167299999999998,1.28136,1.993448,1.66854,0.0,0.0,0.11875,0.0,0.0,0.633333,0.0,0.0,0.0,0.0,0.95,0.38,0.0,0.0,0,0,0,0,0.0,0,0,0,2,0.21797884850000002,0.3517076271428571,0,3,252,0,0.11258232444444444,0.02776860909090909
0.0,2.69434,1.52542,1.1754,1.59196,1.40727,1.9575900000000002,1.69302,1.6804700000000001,1.53938,0.966037,1.4954399999999999,1.42529,1.5812,2.2884900000000004,1.8470900000000001,1.4525,1.6063,2.34064,1.3104,2.63699,1.7141899999999999,0.0,0.19,0.11875,0.11875,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.095,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.26378963685714285,0,0,107,0,0.3684013333333333,0.14183506363636364
9.25255,3.77282,1.27739,2.23204,2.56126,1.76173,1.4575799999999999,1.63248,2.5592,1.71612,1.65493,2.46913,1.56731,1.55575,2.04137,1.8988599999999998,1.49275,1.31108,1.60096,1.76636,2.5385847999999998,2.03873,0.0,0.095,0.0,0.0,0.35625,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.0,0.0,6,1,0,10,0.0,1,0,0,1,0.194995785,0.2519051232857143,1,2,282,2,0.05165336666666667,0.09312198272727272
0.9671200000000001,2.0209099999999998,1.51794,2.10689,1.6444400000000001,1.5447,1.37025,1.56846,0.910924,1.6541700000000001,1.39262,3.2703,1.7140900000000001,1.03135,1.6444400000000001,1.43579,1.08869,1.31528,1.60686,1.3114299999999999,3.043958,2.174025,0.59375,0.0,0.0,0.83125,0.11875,0.0,0.0,0.19,0.0,0.0,0.285,0.095,0.0,0.0,3,0,0,1,0.0,2,0,0,1,0.21257771399999997,0.273738529,0,0,135,0,0.26366443,0.34478190909090906
1.2207700000000001,1.9190099999999999,1.62648,1.7702900000000001,1.35608,1.34237,0.8222219999999999,2.8389900000000003,0.941176,3.08,2.42908,1.54313,1.14375,1.58911,1.9007599999999998,1.1971100000000001,2.2494099999999997,1.6990599999999998,1.31853,1.2109,2.9054340000000005,3.8636100000000004,0.0,0.0,0.11875,0.2375,0.0,0.0,0.0,0.0,0.07916669999999999,0.0,0.095,0.0,0.0,0.0,10,5,0,2,0.0,1,2,0,0,0.207933573,0.33395542871428574,0,1,111,0,0.1470800777777778,0.16178801818181815
11.0119,6.56805,1.49363,8.84933,14.2332,5.15618,81.8154,30.671,65.3213,78.1602,95.488,50.1415,18.815,20.9228,32.8364,36.3594,18.3987,12.1099,16.7827,9.49885,14.78596,8.68679,0.0,0.095,0.0,0.0,0.2375,15.8333,0.0,0.475,2.375,0.0,0.095,0.76,0.0475,0.0791665,0,7,0,2,0.0,0,0,0,1,0.222461446,0.32710509728571424,0,0,548,0,0.10076321111111111,0.020376654545454544
9.02245,7.6481,3.84303,3.30709,4.2083,4.29133,1.9085400000000001,2.16456,3.6346300000000005,1.1018700000000001,1.16857,2.3532599999999997,2.82818,2.58459,2.29655,1.76,1.26316,2.99437,11.2461,1.71833,2.9876519999999998,3.231,0.475,0.855,0.35625,0.95,0.7125,0.475,0.19,0.95,0.395833,0.19,0.95,0.76,0.41166650000000005,0.11875,2,1,0,3,0.0,1,0,0,0,0.2031489035,0.28639162100000004,0,0,6,0,0.4430040777777778,0.2673322090909091
1.17317,1.70072,1.44793,1.2560200000000001,1.27209,1.4894399999999999,0.925,1.68772,1.57879,0.8894120000000001,0.9253950000000001,1.23333,1.56522,2.72967,1.62439,1.1635799999999998,0.8888889999999999,1.28077,2.59682,1.77204,1.6389004000000003,3.5679350000000003,2.375,0.95,0.35625,1.06875,2.375,0.31666700000000003,16.15,3.8,3.16667,0.095,0.855,0.285,1.0291664999999999,0.11875,3,0,0,9,0.0,0,0,0,1,0.19547106649999998,0.3172260554285714,0,2,45,0,0.24936066666666667,0.2293643545454545
4.5361199999999995,3.7241800000000005,1.61791,4.100169999999999,7.559889999999999,2.6703200000000002,2.0744599999999997,0.9035290000000001,1.2655299999999998,6.86453,1.05714,1.16239,1.0183799999999998,1.55556,13.869000000000002,5.62228,1.7561,1.27911,1.4674399999999999,1.5719100000000001,3.849328,1.900555,0.11875,0.475,0.35625,0.0,0.11875,0.0,0.0,0.095,0.158333,0.0,0.475,0.0,0.095,1.1366049999999999,37,85,0,79,0.0,1,1,0,0,0.2265487245,0.3279118998571428,0,18,787,0,0.07524335555555556,0.040715822727272706
1.11576,1.61375,1.27924,1.32841,1.18905,1.47329,1.15385,0.9642860000000001,2.66667,0.0,0.9305479999999999,0.896316,1.07216,1.27029,0.955197,1.32121,1.71275,1.04062,1.0634700000000001,1.3642100000000001,1.686946,1.60839,0.2375,0.855,1.06875,0.7125,0.35625,0.633333,0.475,0.475,0.158333,0.095,0.475,0.475,3.214165,0.2770835,45,19,0,16,0.0,0,0,0,0,0.1721410355,0.20722337328571433,0,3,974,0,0.22724627777777778,0.04665817272727273
1.03996,2.0411799999999998,8.39226,1.87565,1.4096,1.46024,1.093,73.321,174.78099999999998,0.945,82.387,37.7233,30.7902,123.101,1.80552,1.4275,48.1125,53.7127,18.2768,45.5685,3.647656,5.84339,0.35625,0.19,0.59375,0.59375,0.2375,0.158333,0.095,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0,0,0,2,45.0,0,0,0,0,0.20880789649999998,0.399543697,0,0,84,0,0.2910685,0.2529901363636363
